TradeDate;Symbol;SecurityName;IsStock;Market;Last;LogReturnLast;SharesIssued
30.10.2018 00:00;AFK;Arendals Fossekompani;1;OSE;3000.0000;-0.01980262729618;2239810
31.10.2018 00:00;AFK;Arendals Fossekompani;1;OSE;3080.0000;0.026317308317374;2239810
01.11.2018 00:00;AFK;Arendals Fossekompani;1;OSE;3080.0000;0;2239810
02.11.2018 00:00;AFK;Arendals Fossekompani;1;OSE;3060.0000;-0.0065146810211942;2239810
05.11.2018 00:00;AFK;Arendals Fossekompani;1;OSE;3020.0000;-0.01315808457751;2239810
06.11.2018 00:00;AFK;Arendals Fossekompani;1;OSE;3080.0000;0.019672765598704;2239810
07.11.2018 00:00;AFK;Arendals Fossekompani;1;OSE;3060.0000;-0.0065146810211942;2239810
08.11.2018 00:00;AFK;Arendals Fossekompani;1;OSE;3080.0000;0.0065146810211942;2239810
09.11.2018 00:00;AFK;Arendals Fossekompani;1;OSE;3060.0000;-0.0065146810211942;2239810
12.11.2018 00:00;AFK;Arendals Fossekompani;1;OSE;3200.0000;0.044735893841393;2239810
13.11.2018 00:00;AFK;Arendals Fossekompani;1;OSE;3100.0000;-0.031748698314582;2239810
14.11.2018 00:00;AFK;Arendals Fossekompani;1;OSE;3140.0000;0.012820688429063;2239810
15.11.2018 00:00;AFK;Arendals Fossekompani;1;OSE;3140.0000;0;2239810
16.11.2018 00:00;AFK;Arendals Fossekompani;1;OSE;3140.0000;0;2239810
19.11.2018 00:00;AFK;Arendals Fossekompani;1;OSE;3060.0000;-0.025807883955874;2239810
20.11.2018 00:00;AFK;Arendals Fossekompani;1;OSE;2920.0000;-0.046831299684098;2239810
21.11.2018 00:00;AFK;Arendals Fossekompani;1;OSE;3000.0000;0.027028672387918;2239810
22.11.2018 00:00;AFK;Arendals Fossekompani;1;OSE;3020.0000;0.0066445427186697;2239810
23.11.2018 00:00;AFK;Arendals Fossekompani;1;OSE;2980.0000;-0.013333530869465;2239810
26.11.2018 00:00;AFK;Arendals Fossekompani;1;OSE;2940.0000;-0.013513719166723;2239810
27.11.2018 00:00;AFK;Arendals Fossekompani;1;OSE;2980.0000;0.013513719166723;2239810
28.11.2018 00:00;AFK;Arendals Fossekompani;1;OSE;2980.0000;0;2239810
29.11.2018 00:00;AFK;Arendals Fossekompani;1;OSE;3000.0000;0.0066889881507954;2239810
30.11.2018 00:00;AFK;Arendals Fossekompani;1;OSE;3000.0000;0;2239810
03.12.2018 00:00;AFK;Arendals Fossekompani;1;OSE;3020.0000;0.0066445427186697;2239810
04.12.2018 00:00;AFK;Arendals Fossekompani;1;OSE;3000.0000;-0.0066445427186697;2239810
05.12.2018 00:00;AFK;Arendals Fossekompani;1;OSE;2920.0000;-0.027028672387918;2239810
06.12.2018 00:00;AFK;Arendals Fossekompani;1;OSE;2900.0000;-0.0068728792877621;2239810
07.12.2018 00:00;AFK;Arendals Fossekompani;1;OSE;2980.0000;0.027212563524885;2239810
10.12.2018 00:00;AFK;Arendals Fossekompani;1;OSE;2960.0000;-0.0067340321813445;2239810
11.12.2018 00:00;AFK;Arendals Fossekompani;1;OSE;;;2239810
12.12.2018 00:00;AFK;Arendals Fossekompani;1;OSE;3200.0000;;2239810
13.12.2018 00:00;AFK;Arendals Fossekompani;1;OSE;3000.0000;-0.064538521137573;2239810
14.12.2018 00:00;AFK;Arendals Fossekompani;1;OSE;3140.0000;0.045610511252054;2239810
17.12.2018 00:00;AFK;Arendals Fossekompani;1;OSE;3000.0000;-0.045610511252054;2239810
18.12.2018 00:00;AFK;Arendals Fossekompani;1;OSE;3020.0000;0.0066445427186697;2239810
19.12.2018 00:00;AFK;Arendals Fossekompani;1;OSE;2980.0000;-0.013333530869465;2239810
20.12.2018 00:00;AFK;Arendals Fossekompani;1;OSE;2960.0000;-0.0067340321813445;2239810
21.12.2018 00:00;AFK;Arendals Fossekompani;1;OSE;3000.0000;0.01342302033214;2239810
27.12.2018 00:00;AFK;Arendals Fossekompani;1;OSE;3000.0000;0;2239810
28.12.2018 00:00;AFK;Arendals Fossekompani;1;OSE;3160.0000;0.051959738930712;2239810
02.07.2018 00:00;NRC;NRC Group;1;OSE;63.4000;0.003159560290368;42327848
03.07.2018 00:00;NRC;NRC Group;1;OSE;63.4000;0;42327848
04.07.2018 00:00;NRC;NRC Group;1;OSE;65.4000;0.031058397019973;42327848
05.07.2018 00:00;NRC;NRC Group;1;OSE;65.0000;-0.0061349885675162;42327848
06.07.2018 00:00;NRC;NRC Group;1;OSE;65.8000;0.012232568435635;42327848
09.07.2018 00:00;NRC;NRC Group;1;OSE;65.4000;-0.0060975798681184;42327848
10.07.2018 00:00;NRC;NRC Group;1;OSE;66.0000;0.0091324835632722;42327848
11.07.2018 00:00;NRC;NRC Group;1;OSE;66.0000;0;42327848
12.07.2018 00:00;NRC;NRC Group;1;OSE;67.4000;0.020990275891836;42327848
13.07.2018 00:00;NRC;NRC Group;1;OSE;67.2000;-0.0029717703891574;42327848
16.07.2018 00:00;NRC;NRC Group;1;OSE;67.0000;-0.0029806281381379;42327848
17.07.2018 00:00;NRC;NRC Group;1;OSE;67.0000;0;42327848
18.07.2018 00:00;NRC;NRC Group;1;OSE;68.0000;0.014815085785141;42327848
19.07.2018 00:00;NRC;NRC Group;1;OSE;66.8000;-0.017804624633507;42327848
20.07.2018 00:00;NRC;NRC Group;1;OSE;66.4000;-0.0060060240602118;42327848
23.07.2018 00:00;NRC;NRC Group;1;OSE;66.2000;-0.0030165935394262;42327848
24.07.2018 00:00;NRC;NRC Group;1;OSE;66.6000;0.006024114603381;42327848
25.07.2018 00:00;NRC;NRC Group;1;OSE;66.6000;0;42327848
26.07.2018 00:00;NRC;NRC Group;1;OSE;67.6000;0.014903405502575;42327848
27.07.2018 00:00;NRC;NRC Group;1;OSE;67.6000;0;42327848
30.07.2018 00:00;NRC;NRC Group;1;OSE;67.6000;0;42327848
31.07.2018 00:00;NRC;NRC Group;1;OSE;67.2000;-0.0059347355198147;42327848
01.08.2018 00:00;NRC;NRC Group;1;OSE;67.0000;-0.0029806281381379;42327848
02.08.2018 00:00;NRC;NRC Group;1;OSE;67.4000;0.0059523985272953;42327848
03.08.2018 00:00;NRC;NRC Group;1;OSE;67.0000;-0.0059523985272953;42327848
06.08.2018 00:00;NRC;NRC Group;1;OSE;66.0000;-0.015037877364541;42327848
07.08.2018 00:00;NRC;NRC Group;1;OSE;65.6000;-0.0060790460763815;42327848
08.08.2018 00:00;NRC;NRC Group;1;OSE;65.2000;-0.0061162270174364;42327848
09.08.2018 00:00;NRC;NRC Group;1;OSE;64.4000;-0.012345835822299;42327848
10.08.2018 00:00;NRC;NRC Group;1;OSE;66.0000;0.024541108916117;42327848
13.08.2018 00:00;NRC;NRC Group;1;OSE;65.2000;-0.012195273093818;42327848
14.08.2018 00:00;NRC;NRC Group;1;OSE;66.0000;0.012195273093818;42327848
15.08.2018 00:00;NRC;NRC Group;1;OSE;65.8000;-0.0030349036951538;42327848
16.08.2018 00:00;NRC;NRC Group;1;OSE;67.8000;0.029942356615078;42327848
17.08.2018 00:00;NRC;NRC Group;1;OSE;67.8000;0;42327848
20.08.2018 00:00;NRC;NRC Group;1;OSE;68.0000;0.0029455102297575;42327848
21.08.2018 00:00;NRC;NRC Group;1;OSE;68.0000;0;42327848
22.08.2018 00:00;NRC;NRC Group;1;OSE;68.0000;0;42327848
23.08.2018 00:00;NRC;NRC Group;1;OSE;68.2000;0.0029368596733095;42327848
24.08.2018 00:00;NRC;NRC Group;1;OSE;68.6000;0.0058479698824234;42327848
27.08.2018 00:00;NRC;NRC Group;1;OSE;70.0000;0.020202707317519;42327848
28.08.2018 00:00;NRC;NRC Group;1;OSE;70.4000;0.0056980211146378;42327848
29.08.2018 00:00;NRC;NRC Group;1;OSE;72.4000;0.028013036227674;42327848
30.08.2018 00:00;NRC;NRC Group;1;OSE;73.0000;0.00825314175672;42327848
31.08.2018 00:00;NRC;NRC Group;1;OSE;73.6000;0.0081855845864398;42327848
03.09.2018 00:00;NRC;NRC Group;1;OSE;73.0000;-0.0081855845864398;42327848
04.09.2018 00:00;NRC;NRC Group;1;OSE;76.2000;0.04290202154421;42327848
05.09.2018 00:00;NRC;NRC Group;1;OSE;75.0000;-0.015873349156291;42327848
06.09.2018 00:00;NRC;NRC Group;1;OSE;75.0000;0;42327848
07.09.2018 00:00;NRC;NRC Group;1;OSE;74.8000;-0.0026702285558784;42327848
10.09.2018 00:00;NRC;NRC Group;1;OSE;74.8000;0;42327848
11.09.2018 00:00;NRC;NRC Group;1;OSE;76.0000;0.015915455305899;43178593
12.09.2018 00:00;NRC;NRC Group;1;OSE;77.0000;0.013072081567353;43178593
13.09.2018 00:00;NRC;NRC Group;1;OSE;77.0000;0;43178593
14.09.2018 00:00;NRC;NRC Group;1;OSE;77.0000;0;43178593
17.09.2018 00:00;NRC;NRC Group;1;OSE;77.0000;0;43178593
18.09.2018 00:00;NRC;NRC Group;1;OSE;77.0000;0;43178593
19.09.2018 00:00;NRC;NRC Group;1;OSE;75.8000;-0.015707129205358;43178593
20.09.2018 00:00;NRC;NRC Group;1;OSE;76.0000;0.0026350476380053;43178593
21.09.2018 00:00;NRC;NRC Group;1;OSE;75.6000;-0.0052770571008436;43178593
24.09.2018 00:00;NRC;NRC Group;1;OSE;75.0000;-0.0079681696491773;43178593
25.09.2018 00:00;NRC;NRC Group;1;OSE;74.8000;-0.0026702285558784;43178593
26.09.2018 00:00;NRC;NRC Group;1;OSE;74.0000;-0.010752791776262;43178593
27.09.2018 00:00;NRC;NRC Group;1;OSE;74.0000;0;43178593
28.09.2018 00:00;NRC;NRC Group;1;OSE;74.0000;0;44026270
01.10.2018 00:00;NRC;NRC Group;1;OSE;74.0000;0;44026270
02.10.2018 00:00;NRC;NRC Group;1;OSE;75.0000;0.01342302033214;44026270
03.10.2018 00:00;NRC;NRC Group;1;OSE;72.4000;-0.035281814144639;44026270
04.10.2018 00:00;NRC;NRC Group;1;OSE;70.0000;-0.033711057342312;44026270
05.10.2018 00:00;NRC;NRC Group;1;OSE;70.6000;0.0085349024498367;44026270
08.10.2018 00:00;NRC;NRC Group;1;OSE;71.0000;0.0056497325421194;44026270
09.10.2018 00:00;NRC;NRC Group;1;OSE;70.8000;-0.0028208763416417;44026270
10.10.2018 00:00;NRC;NRC Group;1;OSE;70.8000;0;44026270
11.10.2018 00:00;NRC;NRC Group;1;OSE;75.8000;0.068239291948652;44026270
12.10.2018 00:00;NRC;NRC Group;1;OSE;81.0000;0.066350862024113;44026270
15.10.2018 00:00;NRC;NRC Group;1;OSE;84.0000;0.036367644170874;44026270
16.10.2018 00:00;NRC;NRC Group;1;OSE;83.0000;-0.011976191046715;44026270
17.10.2018 00:00;NRC;NRC Group;1;OSE;84.2000;0.014354313451683;44026270
