TradeDate;Symbol;SecurityName;IsStock;Market;Last;LogReturnLast;SharesIssued
05.06.2018 00:00;NRC;NRC Group;1;OSE;63.0000;0.019231361927887;42327848
06.06.2018 00:00;NRC;NRC Group;1;OSE;62.8000;-0.00317965291738;42327848
07.06.2018 00:00;NRC;NRC Group;1;OSE;62.4000;-0.0063897980987706;42327848
08.06.2018 00:00;NRC;NRC Group;1;OSE;62.8000;0.0063897980987706;42327848
11.06.2018 00:00;NRC;NRC Group;1;OSE;62.8000;0;42327848
12.06.2018 00:00;NRC;NRC Group;1;OSE;62.8000;0;42327848
13.06.2018 00:00;NRC;NRC Group;1;OSE;63.2000;0.0063492276786592;42327848
14.06.2018 00:00;NRC;NRC Group;1;OSE;63.6000;0.0063091691932646;42327848
15.06.2018 00:00;NRC;NRC Group;1;OSE;63.6000;0;42327848
18.06.2018 00:00;NRC;NRC Group;1;OSE;63.4000;-0.0031496089028966;42327848
19.06.2018 00:00;NRC;NRC Group;1;OSE;63.0000;-0.0063291350516472;42327848
20.06.2018 00:00;NRC;NRC Group;1;OSE;63.6000;0.0094787439545438;42327848
21.06.2018 00:00;NRC;NRC Group;1;OSE;63.8000;0.0031397200046674;42327848
22.06.2018 00:00;NRC;NRC Group;1;OSE;66.0000;0.033901551675681;42327848
25.06.2018 00:00;NRC;NRC Group;1;OSE;66.4000;0.0060423144559634;42327848
26.06.2018 00:00;NRC;NRC Group;1;OSE;65.6000;-0.012121360532345;42327848
27.06.2018 00:00;NRC;NRC Group;1;OSE;66.0000;0.0060790460763815;42327848
28.06.2018 00:00;NRC;NRC Group;1;OSE;62.0000;-0.062520356981334;42327848
29.06.2018 00:00;NRC;NRC Group;1;OSE;63.2000;0.01916991610772;42327848
02.01.2018 00:00;BEL;Belships;1;OSE;apr.00;-0.020965128465045;47352000
03.01.2018 00:00;BEL;Belships;1;OSE;apr.00;0.020965128465045;47352000
04.01.2018 00:00;BEL;Belships;1;OSE;apr.00;-0.014629310015959;47352000
05.01.2018 00:00;BEL;Belships;1;OSE;apr.00;0.035163912457667;47352000
08.01.2018 00:00;BEL;Belships;1;OSE;5.1000;0.035932009226063;47352000
09.01.2018 00:00;BEL;Belships;1;OSE;mai.00;0.019418085857102;47352000
10.01.2018 00:00;BEL;Belships;1;OSE;mai.00;0;47352000
11.01.2018 00:00;BEL;Belships;1;OSE;5.1000;-0.019418085857102;47352000
12.01.2018 00:00;BEL;Belships;1;OSE;5.0000;-0.01980262729618;47352000
15.01.2018 00:00;BEL;Belships;1;OSE;apr.00;-0.010050335853501;47352000
16.01.2018 00:00;BEL;Belships;1;OSE;5.0800;0.025923685009792;47352000
17.01.2018 00:00;BEL;Belships;1;OSE;mai.00;0.027186140304157;47352000
18.01.2018 00:00;BEL;Belships;1;OSE;5.1800;-0.0076923456231557;47352000
19.01.2018 00:00;BEL;Belships;1;OSE;mai.00;0.0076923456231557;47352000
22.01.2018 00:00;BEL;Belships;1;OSE;mai.00;0;47352000
23.01.2018 00:00;BEL;Belships;1;OSE;5.1000;-0.023256862164267;47352000
24.01.2018 00:00;BEL;Belships;1;OSE;mai.00;0.027080958602671;47352000
25.01.2018 00:00;BEL;Belships;1;OSE;mai.00;-0.0076628727455692;47352000
26.01.2018 00:00;BEL;Belships;1;OSE;mai.00;0.0038387763071657;47352000
29.01.2018 00:00;BEL;Belships;1;OSE;mai.00;0.0038240964384035;47352000
30.01.2018 00:00;BEL;Belships;1;OSE;apr.00;-0.05895616713312;47352000
31.01.2018 00:00;BEL;Belships;1;OSE;5.0400;0.020040750883446;47352000
01.02.2018 00:00;BEL;Belships;1;OSE;5.0800;0.0079051795071134;47352000
02.02.2018 00:00;BEL;Belships;1;OSE;5.0600;-0.0039447782910165;47352000
05.02.2018 00:00;BEL;Belships;1;OSE;5.0200;-0.0079365495957364;47352000
06.02.2018 00:00;BEL;Belships;1;OSE;apr.00;-0.042732849585968;47352000
07.02.2018 00:00;BEL;Belships;1;OSE;apr.00;0.018538120998911;47352000
08.02.2018 00:00;BEL;Belships;1;OSE;;;47352000
09.02.2018 00:00;BEL;Belships;1;OSE;apr.00;;47352000
12.02.2018 00:00;BEL;Belships;1;OSE;apr.00;0.024641903936929;47352000
13.02.2018 00:00;BEL;Belships;1;OSE;5.0600;0.026027495244775;47352000
14.02.2018 00:00;BEL;Belships;1;OSE;5.1400;0.0156865961677;47352000
15.02.2018 00:00;BEL;Belships;1;OSE;5.1800;0.0077519768043179;47352000
16.02.2018 00:00;BEL;Belships;1;OSE;mai.00;0.00385356931599;47352000
19.02.2018 00:00;BEL;Belships;1;OSE;mai.00;0.056089466651044;47352000
20.02.2018 00:00;BEL;Belships;1;OSE;mai.00;0.028675799976666;47352000
21.02.2018 00:00;BEL;Belships;1;OSE;mai.00;-0.028675799976666;47352000
22.02.2018 00:00;BEL;Belships;1;OSE;mai.00;0;47352000
23.02.2018 00:00;BEL;Belships;1;OSE;mai.00;0.028675799976666;47352000
26.02.2018 00:00;BEL;Belships;1;OSE;mai.00;0;47352000
27.02.2018 00:00;BEL;Belships;1;OSE;mai.00;-0.0070922283094919;47352000
28.02.2018 00:00;BEL;Belships;1;OSE;mai.00;0.014134510934905;47352000
01.03.2018 00:00;BEL;Belships;1;OSE;mai.00;-0.035718082602079;47352000
02.03.2018 00:00;BEL;Belships;1;OSE;mai.00;0.021583571667174;47352000
05.03.2018 00:00;BEL;Belships;1;OSE;mai.00;-0.0035650661644961;47352000
06.03.2018 00:00;BEL;Belships;1;OSE;;;47352000
07.03.2018 00:00;BEL;Belships;1;OSE;mai.00;;47352000
08.03.2018 00:00;BEL;Belships;1;OSE;mai.00;0;47352000
09.03.2018 00:00;BEL;Belships;1;OSE;mai.00;0.017825783952601;47352000
12.03.2018 00:00;BEL;Belships;1;OSE;mai.00;-0.025046031926088;47352000
13.03.2018 00:00;BEL;Belships;1;OSE;mai.00;-0.014598799421152;47352000
14.03.2018 00:00;BEL;Belships;1;OSE;mai.00;0.010969031370574;47352000
15.03.2018 00:00;BEL;Belships;1;OSE;mai.00;-0.029522439266322;47352000
16.03.2018 00:00;BEL;Belships;1;OSE;;;47352000
19.03.2018 00:00;BEL;Belships;1;OSE;mai.00;;47352000
20.03.2018 00:00;BEL;Belships;1;OSE;mai.00;0;47352000
21.03.2018 00:00;BEL;Belships;1;OSE;mai.00;0;47352000
22.03.2018 00:00;BEL;Belships;1;OSE;mai.00;-0.034029748586311;47352000
23.03.2018 00:00;BEL;Belships;1;OSE;5.1800;-0.00385356931599;47352000
26.03.2018 00:00;BEL;Belships;1;OSE;5.1600;-0.0038684767779202;47352000
27.03.2018 00:00;BEL;Belships;1;OSE;mai.00;0.026770241064605;47352000
